ID,Pred
2014_1107_1110,0.33608553106823064
2014_1107_1112,0.027069771466874604
2014_1107_1113,0.1651910832207401
2014_1107_1124,0.045751609383163784
2014_1107_1140,0.1670101485553586
2014_1107_1142,0.3699462362249989
2014_1107_1153,0.025760552097723263
2014_1107_1157,0.33319383609614633
2014_1107_1160,0.11550651971487985
2014_1107_1163,0.04481121023773493
2014_1107_1166,0.06912179359550902
2014_1107_1173,0.08147615271965879
2014_1107_1174,0.07513918136141978
2014_1107_1181,0.022125562896016124
2014_1107_1184,0.3322794183947176
2014_1107_1196,0.024950187371310405
2014_1107_1203,0.10983542133737938
2014_1107_1211,0.07337915071159784
2014_1107_1217,0.11619760555496908
2014_1107_1234,0.13570433305323285
2014_1107_1235,0.08459048262636296
2014_1107_1242,0.05336902851954514
2014_1107_1243,0.1495163837547538
2014_1107_1246,0.03521084662847378
2014_1107_1257,0.02035315891373235
2014_1107_1264,0.12489024572610609
2014_1107_1269,0.05941165656809895
2014_1107_1272,0.10933987692881089
2014_1107_1273,0.17774747357517093
2014_1107_1276,0.04888545841974622
2014_1107_1277,0.04348171211692941
2014_1107_1291,0.24853790750678936
2014_1107_1295,0.09980550569547679
2014_1107_1300,0.19695749367413648
2014_1107_1301,0.09394315192695926
2014_1107_1304,0.11795714554131628
2014_1107_1307,0.10505162094308079
2014_1107_1308,0.13430904422913237
2014_1107_1314,0.0723610253210642
2014_1107_1326,0.05645185019155834
2014_1107_1328,0.05277908194957739
2014_1107_1329,0.12235438828768025
2014_1107_1332,0.05115484709177314
2014_1107_1338,0.08003786333569422
2014_1107_1344,0.07707593715326781
2014_1107_1361,0.016878832646067106
2014_1107_1372,0.05725418045347538
2014_1107_1386,0.1439546063993667
2014_1107_1387,0.06313274399215771
2014_1107_1390,0.12303712694976265
2014_1107_1393,0.02630791602267215
2014_1107_1397,0.05699153647487533
2014_1107_1400,0.06250147799608466
2014_1107_1409,0.16256439313353327
2014_1107_1411,0.596915625701699
2014_1107_1417,0.08849526301074179
2014_1107_1418,0.11940785021562249
2014_1107_1433,0.01931775959032213
2014_1107_1437,0.05440176797074392
2014_1107_1438,0.04261383086760787
2014_1107_1444,0.16516751278452274
2014_1107_1451,0.4905496728635339
2014_1107_1454,0.3682818270658275
2014_1107_1455,0.024030585156556847
2014_1107_1458,0.044165674243337394
2014_1107_1459,0.34605579447700063
2014_1107_1462,0.20033071599708765
2014_1110_1112,0.05394981605703829
2014_1110_1113,0.28854798079426586
2014_1110_1124,0.0894765023128578
2014_1110_1140,0.291251516865181
2014_1110_1142,0.5461695799198675
2014_1110_1153,0.05140924716016895
2014_1110_1157,0.5059693145980733
2014_1110_1160,0.2111454390808342
2014_1110_1163,0.08771997949474296
2014_1110_1166,0.13208994446564756
2014_1110_1173,0.15383886067909963
2014_1110_1174,0.1427484097690012
2014_1110_1181,0.044319695933612506
2014_1110_1184,0.5049397938571247
2014_1110_1196,0.049833307425768636
2014_1110_1203,0.20185028828801874
2014_1110_1211,0.1396438412113567
2014_1110_1217,0.21227141378297765
2014_1110_1234,0.24346362956417134
2014_1110_1235,0.159239646543598
2014_1110_1242,0.10358366031844572
2014_1110_1243,0.2648821543470206
2014_1110_1246,0.06959663309812299
2014_1110_1257,0.04084365387106926
2014_1110_1264,0.22631086110786808
2014_1110_1269,0.11462333554992586
2014_1110_1272,0.20103335578798834
2014_1110_1273,0.3070323233391915
2014_1110_1276,0.09530624606193208
2014_1110_1277,0.08523102058379037
2014_1110_1291,0.4040129493287549
2014_1110_1295,0.1851656337445378
2014_1110_1300,0.33453014768077577
2014_1110_1301,0.1752656023844378
2014_1110_1304,0.21513164149133956
2014_1110_1307,0.1939319560064546
2014_1110_1308,0.24126966777692338
2014_1110_1314,0.13784307344463287
2014_1110_1326,0.10923238892560197
2014_1110_1328,0.1024987385480673
2014_1110_1329,0.22223866320301802
2014_1110_1332,0.09950515486371
2014_1110_1338,0.15133362343702833
2014_1110_1344,0.14615244505275465
2014_1110_1361,0.033992927481685364
2014_1110_1372,0.11069686281734628
2014_1110_1386,0.2563223178586133
2014_1110_1387,0.12135629494687818
2014_1110_1390,0.22333692534380697
2014_1110_1393,0.05247224540957628
2014_1110_1397,0.11021772139207733
2014_1110_1400,0.12021755451858361
2014_1110_1409,0.284628573101586
2014_1110_1411,0.7521819131277361
2014_1110_1417,0.16596556145490238
2014_1110_1418,0.2174827796005539
2014_1110_1433,0.03880716117680054
2014_1110_1437,0.10547982569400484
2014_1110_1438,0.08360266958755709
2014_1110_1444,0.28851289213674897
2014_1110_1451,0.6637046748459278
2014_1110_1454,0.5443973836009606
2014_1110_1455,0.04804176293637217
2014_1110_1458,0.08651229805067773
2014_1110_1459,0.5202966803691925
2014_1110_1462,0.339264114382136
2014_1112_1113,0.8714882225147412
2014_1112_1124,0.6216563958454145
2014_1112_1140,0.8729519209604387
2014_1112_1142,0.9526569257065225
2014_1112_1153,0.47538715676545484
2014_1112_1157,0.9448258868816516
2014_1112_1160,0.8173646234140353
2014_1112_1163,0.6165265736369434
2014_1112_1166,0.7178908315821008
2014_1112_1173,0.7524690561965806
2014_1112_1174,0.735747257212593
2014_1112_1181,0.4367492024081717
2014_1112_1184,0.9446107921163533
2014_1112_1196,0.4672157394601772
2014_1112_1203,0.808742282727371
2014_1112_1211,0.730739385577925
2014_1112_1217,0.8183696431620441
2014_1112_1234,0.8432809348086108
2014_1112_1235,0.7600095752022544
2014_1112_1242,0.6589465068197194
2014_1112_1243,0.8576469870838029
2014_1112_1246,0.5556994552757543
2014_1112_1257,0.4158886097871047
2014_1112_1264,0.8302454451136779
2014_1112_1269,0.6840110090804468
2014_1112_1272,0.8079555266351032
2014_1112_1273,0.8810695886111816
2014_1112_1276,0.6378690788067214
2014_1112_1277,0.6090503829633719
2014_1112_1291,0.9189269762868366
2014_1112_1295,0.7916490527252569
2014_1112_1300,0.8936769314291815
2014_1112_1301,0.7803778322127436
2014_1112_1304,0.8208861090944951
2014_1112_1307,0.8009061715032048
2014_1112_1308,0.8416954090128552
2014_1112_1314,0.7277639001335704
2014_1112_1326,0.6721713960454352
2014_1112_1328,0.6563035055891563
2014_1112_1329,0.8269209310006642
2014_1112_1332,0.6488284276062029
2014_1112_1338,0.7488426169808592
2014_1112_1344,0.7410678145011758
2014_1112_1361,0.3704258671835471
2014_1112_1372,0.6754601279036421
2014_1112_1386,0.8521364001008173
2014_1112_1387,0.6978287298765391
2014_1112_1390,0.8278268370959345
2014_1112_1393,0.4807736182702354
2014_1112_1397,0.6743902313237847
2014_1112_1400,0.6955628670871437
2014_1112_1409,0.8693258930081837
2014_1112_1411,0.9806763288641376
2014_1112_1417,0.7689041933677808
2014_1112_1418,0.8229163210874073
2014_1112_1433,0.40300930772103155
2014_1112_1437,0.6634843578531505
2014_1112_1438,0.6040224403123435
2014_1112_1444,0.8714690777151664
2014_1112_1451,0.9705873331284901
2014_1112_1454,0.9523335199659235
2014_1112_1455,0.45764622010215783
2014_1112_1458,0.6129299705481409
2014_1112_1459,0.9477405353696858
2014_1112_1462,0.8956737390793924
2014_1113_1124,0.2009505607156431
2014_1113_1140,0.5125889009936119
2014_1113_1142,0.7548938311840012
2014_1113_1153,0.12180153497147031
2014_1113_1157,0.7238336388139816
2014_1113_1160,0.40652370277758415
2014_1113_1163,0.19748030438317155
2014_1113_1166,0.280309834959071
2014_1113_1173,0.31753474590921027
2014_1113_1174,0.2988106252750848
2014_1113_1181,0.10609026491552455
2014_1113_1184,0.7230095834157272
2014_1113_1196,0.11833692802804004
2014_1113_1203,0.3929115050489134
2014_1113_1211,0.29347388633712596
2014_1113_1217,0.4081524962313416
2014_1113_1234,0.4516259602293661
2014_1113_1235,0.3264651275748137
