Result,Seed,Pts,Pos,OffRtg,DefRtg,NetRtg,AstR,TOR,TSP,eFGP,FTAR,ORP,DRP,RP,MAS,SAG,POM,OppSeed,OppPts,OppPos,OppOffRtg,OppDefRtg,OppNetRtg,OppAstR,OppTOR,OppTSP,OppeFGP,OppFTAR,OppORP,OppDRP,OppRP,OppMAS,OppSAG,OppPOM
1,16,65.39393939393939,65.80014545454543,99.03126553971421,101.5421021282382,-12.428930056904829,11.517921939801182,9.785012028606731,48.998897426643694,0.4608024674290822,0.44062690369974,0.32422532821033606,0.6926949418788961,0.49216894891954627,221,266,250,16,70.5625,65.3214,107.8820653688802,98.01131959653463,-4.445814343949518,15.018493808842116,12.709611048834708,55.569454282888046,0.5014682346677672,0.498554540585694,0.30431399700417683,0.6624969347854166,0.4781128743430854,127,159,146
1,11,71.125,63.668400000000005,112.1072378298933,107.16340894424228,-5.271302100693257,13.995073489011919,13.039999193628018,53.289439621641975,0.4870578810715972,0.3856381148263707,0.34514890935181763,0.685467599490233,0.5035043560543864,44,51,44,11,82.34375,67.07639999999999,123.00019601807031,102.86783344679833,-1.8044810225285293,16.4931153070169,14.090806792358881,59.1756337217995,0.5348645873311437,0.4306364405969574,0.3418568486726307,0.7173830458128837,0.5325491056468866,31,36,31
1,11,67.60606060606061,61.341090909090916,110.12821531254146,95.05935105177414,-4.06352146525956,16.06918543426727,13.542017783118185,56.76591225563585,0.5295131055250947,0.4960112226051375,0.23864560669957186,0.723902157493593,0.4965360148448702,39,48,40,11,70.51612903225806,60.50043870967744,116.63364386964882,91.70243622857987,-2.536952350457552,14.088824026316049,11.711904037151239,57.90899334972917,0.5380504110627754,0.33396605397926665,0.2737430666239911,0.7417251239885222,0.49973965375590224,53,45,39
1,16,68.33333333333333,63.84407272727273,107.44059142394893,106.23181495107103,-9.445317713363456,13.55353326956398,13.067373299736346,54.24313429277642,0.5074256724161897,0.3758676502598488,0.30960001561138856,0.6436974292374491,0.49467943510446694,159,183,173,16,74.90322580645162,64.15896774193548,116.72840054871888,96.56453919388782,-4.6318703091926,14.941280304652832,11.974852827777074,58.51823236213896,0.536155985833542,0.4115729747789206,0.28844298889158354,0.6837502226710873,0.5050349686624177,132,143,127
1,2,76.38235294117646,63.63388235294118,119.63066280724338,93.10696018786193,-0.529122704794199,15.351747883144647,11.766410489426313,57.8531894335151,0.5329521246806936,0.4789939852617432,0.3394440678123714,0.7813728210413019,0.564659638531934,5,4,2,15,66.17647058823529,62.53270588235294,105.78901803444953,105.36665345217111,-11.743447775391981,12.371847471036354,11.834942298309363,52.28385619300933,0.4954064874501447,0.4750976833764915,0.3382055226120044,0.6647708512915127,0.5068078578846736,143,204,207
1,5,77.73529411764706,67.20395294117645,115.25425027117248,102.91819959765168,-3.9438928021424187,16.012942838731547,13.034321107164814,54.51467017247594,0.502556351018879,0.37928887176497755,0.34922713078539647,0.6586184404483229,0.49568356861647905,14,25,29,12,66.1875,59.00639999999999,112.5129924120227,97.96171442657729,-4.340723127651728,15.633562684604543,10.983680237050631,55.92126438831676,0.5195206118849077,0.40182756160046523,0.28711067165309884,0.7319281581364808,0.503974257760629,68,92,90
1,6,69.625,62.0214,112.39599520238671,98.18078456234264,-4.0376095197337785,12.890866396146807,11.995955472204802,53.74882226701282,0.4966790733449791,0.4132954367974231,0.3522714916012853,0.7573142205601296,0.5284197910253162,27,20,23,11,67.63636363636364,60.51258181818182,111.570554522781,98.55487308557485,-6.0829601323787905,14.726627728768243,11.974404675642628,54.04153248899149,0.49716583923331364,0.39018947133807186,0.37368725862810437,0.7101961746195047,0.5521451338995311,35,21,20
1,8,60.1875,57.165000000000006,105.45219605447988,95.8271253861242,-8.352935281333972,14.357882226304215,12.526615506967431,52.528211783651095,0.5086071637216822,0.3816543924144427,0.3734294327713162,0.6846679935060949,0.5308770324551981,56,50,34,9,69.15151515151516,62.21265454545455,111.13367182226469,103.10695511792787,-6.940218948222978,16.13725109417793,12.741582073096515,54.586274819827324,0.5091095508534907,0.4380732423891414,0.35829703884583264,0.6935144312184431,0.5255933503085892,40,33,49
1,4,69.80645161290323,62.29594838709677,112.02204961667466,104.05320280683075,-5.50846126032351,14.587165601122646,12.218855191812338,55.148586428620135,0.5110371900772817,0.44935272647729696,0.3356903296552292,0.6907284073005927,0.506824251770536,22,23,22,13,80.0,65.52464516129032,121.80237849020291,107.3776926693246,-2.5370123722031788,13.754957855620475,13.955336436275145,59.402412214126024,0.5552364232462894,0.3587572289069384,0.29296190654861803,0.6993015625642041,0.48599831615777084,92,124,136
1,14,67.8125,61.75499999999999,110.05627591712789,104.7726338255029,-8.152828877621682,15.164132347045355,12.964412077605287,54.27675731373845,0.5213525802574605,0.39298980562092756,0.30378627080616943,0.6561128615628187,0.5057594889345463,80,78,71,3,69.0,59.927400000000006,115.21043836939475,96.17144671174717,-3.401526877799023,15.508010538766875,15.111956456420991,53.61167189191379,0.4994145832918775,0.3982715783098722,0.41568304292526814,0.6864458194291727,0.5284499286323486,16,14,15
1,1,74.91176470588235,61.279623529411765,122.10533467109363,85.40137356822792,0.0,15.896765974131988,9.09911451413915,56.915615481551,0.5201338884736094,0.45149872390166335,0.4027453590963824,0.6844695730849842,0.5530186819300215,1,1,1,16,65.39393939393939,65.80014545454543,99.03126553971421,101.5421021282382,-12.428930056904829,11.517921939801182,9.785012028606731,48.998897426643694,0.4608024674290822,0.44062690369974,0.32422532821033606,0.6926949418788961,0.49216894891954627,221,266,250
1,8,70.03030303030303,61.67796363636362,113.25828188208203,103.50176649632206,-6.572074429614146,13.160778796276489,12.12217755899537,53.42123520708799,0.5003212964164445,0.3793732912464707,0.3328134291595974,0.6990017207228956,0.5099275542439822,34,32,38,9,73.1875,67.8378,108.1446823387629,99.19078742517227,-3.5002069830339604,15.942919734152424,12.42073431410629,54.05155230703382,0.506140186091328,0.3489421931173154,0.33607272873784666,0.6714748353025483,0.5132054683924707,43,43,43
1,4,75.97142857142858,66.42322285714286,114.18055469262409,105.5811653289441,-7.048400439295274,17.428402124215726,12.905015560157636,53.94701465719972,0.5162461807102166,0.35507442865905514,0.39610940896818486,0.7006468988467607,0.5456775622900326,11,9,16,13,62.74074074074074,59.04213333333334,106.36237090155146,100.57401872242274,-6.730688308824131,14.769184168661878,11.649390660916103,52.13933802543302,0.47555302722514603,0.39020435131102393,0.31898961457060626,0.7234646584843742,0.5150377764721257,66,85,78
1,3,79.23529411764706,61.82738823529411,128.2315019827979,100.77536095926831,-1.5408391387749678,17.113255493425157,13.607950038435842,62.610951223258034,0.5863982379967816,0.37804240475645046,0.27979548852440717,0.6870480068518336,0.49671939254771436,6,8,10,14,68.52941176470588,61.08875294117647,112.68871766776677,105.3330659668876,-4.667872101797866,16.5526846926199,13.995755128760251,59.28185507131808,0.5520736589317027,0.4348656479257203,0.29399103232902263,0.7530888598804326,0.5399152803766644,100,123,120
1,10,75.63636363636364,63.19301818181817,119.09946816327573,98.9660530402819,-4.512254581710052,16.404271241214346,13.329162598811548,57.48300771371461,0.5473477233917217,0.3515521931773559,0.33459815669137355,0.6891749617124765,0.5195361985385201,30,17,21,7,71.17142857142858,64.56246857142857,110.24401277282031,94.35583239980183,-6.5098213705165096,13.495563671083382,12.251074205040009,51.42358889507258,0.4879997928034093,0.37915769607344857,0.31350829197932195,0.697441536039177,0.4794992572479226,24,31,30
1,14,67.54545454545455,64.03258181818182,105.58127767454275,105.07281677716317,-7.556173910693973,15.305673675181314,12.827527017719989,52.70439757192392,0.4814178955614707,0.3800262837388865,0.33564244745391325,0.6705405139758003,0.5106410811156881,112,144,121,3,77.87878787878788,66.4418909090909,117.20668174209929,102.35116879770024,-3.113203758434632,16.926187618353424,14.652250940441078,58.09560190218438,0.5507827349888079,0.3832325105735487,0.2776965462423789,0.7110238759214308,0.5101000848487806,9,11,13
1,11,69.93939393939394,64.59403636363636,107.79402616776598,107.5900340111724,-11.779700996052904,14.592194624349613,12.923790303114343,51.555065953767745,0.49384314790683875,0.373680878441195,0.3361090050684099,0.7201008289537969,0.520119547073711,42,47,41,6,67.71875,60.004799999999996,112.96413097850947,108.93250535796619,-5.406775194817886,17.395062406872416,14.17757064036165,55.59048850763541,0.5256538731841263,0.4464651376906452,0.36875695255464674,0.7069198715724988,0.5442852844317818,18,29,19
